name,profile_url,rating,reviews_count,location,country,website_url,min_project,hourly_rate,employees,team_size,tagline,services,source,email,contact_form_url,category,sub_category
Vokke,https://clutch.co/profile/vokke,4.8,10.0,"Melbourne, Australia",Australia,http://www.vokke.com.au/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"10% Cybersecurity, 80% Custom Software Development, 10% Application Management & Support",Clutch.co,sales@vokke.com.au,,"Development,IT Services","Custom Software Development,All IT Services,Cybersecurity"
Luminary,https://clutch.co/profile/luminary,4.8,10.0,"Melbourne, Australia",Australia,https://www.luminary.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers,,$100 - $149 / hr,50 - 249,,,"10% Mobile App Development, 20% Web Design, 20% Web Development+4 services, 15% Digital Strategy, 15% UX/UI Design, 10% Custom Software Development, 10% Search Engine Optimization",Clutch.co,hello@world.com,,"Design,Development,Marketing","Design Agencies,UI/UX Design,Web Design,.NET,App Development,Custom Software Development,Web Development,Digital Marketing,Full-Service Digital"
Big Pixel,https://clutch.co/profile/big-pixel,4.8,10.0,"Wake Forest, NC",United States,http://www.thebigpixel.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"15% Mobile App Development, 35% Custom Software Development, 15% UX/UI Design+4 services, 15% Web Development, 10% Product Design, 5% AI Consulting, 5% Business Consulting",Clutch.co,hello@thebigpixel.net,,"Design,Development","Design Agencies,UI/UX Design,.NET,App Development,Custom Software Development,PHP,Web Development,WordPress"
Webtonic Solutions,https://clutch.co/profile/webtonic-solutions,4.8,10.0,"Sandton, South Africa",South Africa,https://webtonic.co.za,,$25 - $49 / hr,10 - 49,,,"30% Cloud Consulting & SI, 30% Custom Software Development, 20% E-Commerce Development+1 service, 20% Enterprise App Modernization",Clutch.co,info@webtonic.co.za,,"Development,IT Services",".NET,Custom Software Development,E-Commerce Development,Java,All IT Services"
BRACKETS,https://clutch.co/profile/brackets-0,4.8,10.0,"Bratislava, Slovakia",Slovakia,https://meetbrackets.com,,$50 - $99 / hr,10 - 49,,,"10% Mobile App Development, 10% AI Agents, 10% AI Consulting+9 services, 10% AI Development, 10% Custom Software Development, 10% Generative AI, 10% IT Staff Augmentation, 10% UX/UI Design, 5% API Development, 5% IT Strategy Consulting, 5% Product Design, 5% Web Development",Clutch.co,info@brackets.sk,,"Design,Development,IT Services","Design Agencies,UI/UX Design,App Development,Custom Software Development,IT Staff Augmentation"
SteadyRain,https://clutch.co/profile/steadyrain,4.8,10.0,"Brentwood, MO",United States,https://www.steadyrain.com/,,$150 - $199 / hr,10 - 49,,,"15% Web Development, 25% Digital Strategy, 15% Custom Software Development+4 services, 15% Search Engine Optimization, 10% Business Consulting, 10% E-Commerce Development, 10% Pay Per Click",Clutch.co,strategy@steadyrain.com,,"Business Services,Development,Marketing","Consulting,Small Business Consulting,.NET,Custom Software Development,E-Commerce Development,PHP,Web Development,WordPress,Digital Marketing,PPC"
N-iX Games,https://clutch.co/profile/n-ix-games,4.8,10.0,"L'viv, Ukraine",Ukraine,https://gamestudio.n-ix.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"50% Mobile App Development, 30% AR/VR Development, 10% Custom Software Development+1 service, 10% UX/UI Design",Clutch.co,contact@n-ix.com,,"Design,Development","Design Agencies,UI/UX Design,.NET,AR/VR,Custom Software Development"
Tangivel,https://clutch.co/profile/tangivel,4.8,10.0,"Lisboa, Portugal",Portugal,https://tangivel.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-design,,$50 - $99 / hr,50 - 249,,,"50% UX/UI Design, 20% IT Staff Augmentation, 10% Business Consulting+2 services, 10% Web Design, 10% Web Development",Clutch.co,info@tangivel.com,,"Business Services,Design,Development,IT Services","Consulting,Design Agencies,UI/UX Design,Web Design,Web Development,IT Staff Augmentation"
Everscale Group,https://clutch.co/profile/everscale-group,4.8,10.0,"Monterrey, Mexico",Mexico,https://everscalegroup.com/contact/?utm_source=clutch.co&utm_medium=referral&utm_campaign=hr,,,50 - 249,,,"30% Employer of Record (EOR) Services, 25% Finance & Accounting Outsourcing (FAO), 25% IT Staff Augmentation+2 services, 10% Back Office Outsourcing, 10% HR Outsourcing",Clutch.co,info@everscalegroup.com,,"Business Services,IT Services","HR Services,IT Staff Augmentation"
GEEKY SOCIAL LTD.,https://clutch.co/profile/geeky-social,4.8,10.0,"Dhaka, Bangladesh",Bangladesh,https://geekysocial.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"20% Ecommerce Marketing, 15% Performance Marketing, 15% Search Engine Optimization+5 services, 10% Content Marketing, 10% Conversion Optimization, 10% Graphic Design, 10% Social Media Marketing, 10% Video Production",Clutch.co,contact@geekysocial.com,,"Design,Marketing","Design Agencies,Content Marketing,Digital Marketing,Full-Service Digital,Social Media Marketing"
Appetizer Mobile,https://clutch.co/profile/appetizer-mobile,4.8,10.0,"New York, NY",United States,https://www.appetizermobile.com/?utm_source=clutch&utm_medium=referral,,$50 - $99 / hr,10 - 49,,,"50% Mobile App Development, 30% UX/UI Design, 20% Mobile & App Marketing",Clutch.co,Sales@AppetizerMobile.com,,"Design,Marketing","Design Agencies,UI/UX Design,Digital Marketing,Full-Service Digital"
Sites by Sara,https://clutch.co/profile/sites-sara,4.8,9.0,"Murray, UT",United States,https://www.sitesbysara.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-developers,,$100 - $149 / hr,10 - 49,,,"20% Web Development, 15% Search Engine Optimization, 15% Web Design+5 services, 10% Conversion Optimization, 10% E-Commerce Development, 10% Graphic Design, 10% Logo, 10% Pay Per Click",Clutch.co,hello@sitesbysara.com,,"Design,Development,Marketing","Design Agencies,Logo Design,Web Design,E-Commerce Development,PHP,Python & Django,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC"
ClawRock,https://clutch.co/profile/clawrock,4.8,9.0,"Wrocław, Poland",Poland,http://clawrock.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"15% Web Development, 65% E-Commerce Development, 20% Mobile App Development, 60% PHP, 40% JavaScript",Clutch.co,office@clawrock.com,,Development,"E-Commerce Development,PHP"
"Dreams Technologies, UK & India",https://clutch.co/profile/dreams-technologies-uk-india,4.8,9.0,"Coimbatore, India",India,https://dreamstechnologies.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-developers,,< $25 / hr,50 - 249,,,"40% Web Development, 40% Mobile App Development, 15% E-Commerce Development+1 service, 5% Application Testing",Clutch.co,business@dreamstechnologies.com,,Development,"E-Commerce Development,PHP,Web Development,WordPress"
Saigon Technology,https://clutch.co/profile/saigon-technology,4.8,9.0,"Ho Chi Minh City, Vietnam",Vietnam,https://saigontechnology.com/?utm_source=clutch.co&utm_medium=referral,,$25 - $49 / hr,250 - 999,,,"20% Web Development, 20% Custom Software Development, 20% Mobile App Development+4 services, 10% AI Development, 10% Enterprise App Modernization, 10% IT Managed Services, 10% IT Staff Augmentation",Clutch.co,sales@saigontechnology.com,,"Development,IT Services",".NET,Custom Software Development,Java,Python & Django,Web Development,WordPress,All IT Services,IT Staff Augmentation,Managed IT (MSP)"
Savvycom,https://clutch.co/profile/savvycom-0,4.8,9.0,"Hanoi, Vietnam",Vietnam,https://savvycomsoftware.com/?utm_source=clutch.co&utm_medium=directory&utm_campaign=clutch,,$25 - $49 / hr,250 - 999,,,"30% Custom Software Development, 25% Generative AI, 15% IT Managed Services+3 services, 15% IT Staff Augmentation, 10% Mobile App Development, 5% Application Testing",Clutch.co,contact@savvycomsoftware.com,,"Development,IT Services",".NET,Custom Software Development,Flutter,Java,All IT Services,IT Staff Augmentation,Managed IT (MSP)"
Ispirer Systems,https://clutch.co/profile/ispirer-systems-0,4.8,9.0,"Tallinn, Estonia",Estonia,https://www.ispirer.com/products/renewed-sqlways-database-migration,,$50 - $99 / hr,50 - 249,,,"15% Web Development, 25% Enterprise App Modernization, 20% Other Application Development+3 services, 15% Custom Software Development, 15% Other IT Consulting and SI, 10% IT Strategy Consulting",Clutch.co,security@ispirer.com,,"Development,IT Services","Custom Software Development,Java,Web Development,All IT Services"
Rather Labs,https://clutch.co/profile/rather-labs,4.8,9.0,"Buenos Aires, Argentina",Argentina,https://ratherlabs.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=clutch-developers-blockchain,,$50 - $99 / hr,50 - 249,,,"10% IT Staff Augmentation, 80% Blockchain, 10% AI Development",Clutch.co,contact@ratherlabs.com,,"Development,IT Services","Blockchain,IT Staff Augmentation"
Net at Work LLC,https://clutch.co/profile/net-work,4.8,9.0,"New York, NY",United States,https://www.netatwork.com/services_1/netint_1/managed-it-support-and-it-security-services/?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services-cybersecurity,,$100 - $149 / hr,250 - 999,,,"17.8/20 Reviews, 7.6/10 Clients & Experience, 9.7/10 Market Presence, 35% Cybersecurity, 65% Other",Clutch.co,info@netatwork.com,,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
eMazzanti Technologies,https://clutch.co/profile/emazzanti-technologies,4.8,9.0,"Hoboken, NJ",United States,https://www.emazzanti.net/contact/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,50 - 249,,,"15.6/20 Reviews, 8.5/10 Clients & Experience, 9.8/10 Market Presence, 100% IT Consulting",Clutch.co,sales@emazzanti.net,,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
Select VoiceCom,https://clutch.co/profile/select-voicecom,4.8,9.0,"Cebu City, Philippines",Philippines,https://selectvoicecom.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,< $25 / hr,"1,000 - 9,999",,,"10% IT Staff Augmentation, 30% Call Center Services, 30% Customer Service Outsourcing+3 services, 10% Back Office Outsourcing, 10% Finance & Accounting Outsourcing (FAO), 10% Sales Outsourcing",Clutch.co,info@selectvoicecom.com,,IT Services,IT Staff Augmentation
Mightybytes,https://clutch.co/profile/mightybytes,4.8,9.0,"Chicago, IL",United States,https://www.mightybytes.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,2 - 9,,,"30% Web Development, 25% Other Digital Marketing, 20% UX/UI Design+2 services, 15% Search Engine Optimization, 10% Conversion Optimization",Clutch.co,accounts@mightybytes.com,,"Design,Marketing","UI/UX Design,Digital Marketing,Full-Service Digital"
Bluerank,https://clutch.co/profile/bluerank,4.8,9.0,"Łódź, Poland",Poland,https://www.bluerank.com/en/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,50 - 249,,,"20% Pay Per Click, 20% Search Engine Optimization, 10% Content Marketing+5 services, 10% Conversion Optimization, 10% Digital Strategy, 10% Email Marketing, 10% Mobile & App Marketing, 10% Social Media Marketing",Clutch.co,kontakt@bluerank.com,,Marketing,"Content Marketing,Digital Marketing,Email Marketing,PPC,Social Media Marketing"
ParallelStaff,https://clutch.co/profile/parallelstaff,4.8,8.0,"Richardson, TX",United States,https://parallelstaff.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services-staff-augmentation,,$25 - $49 / hr,50 - 249,,,"18.2/20 Reviews, 9.8/10 Clients & Experience, 10/10 Market Presence, 40% IT Staff Augmentation, 60% Other",Clutch.co,hello@parallelstaff.com,,"Development,IT Services","App Development,Custom Software Development,Web Development,All IT Services,IT Staff Augmentation"
Brave Digital,https://clutch.co/profile/brave-digital,4.8,8.0,"Johannesburg, South Africa",South Africa,https://www.bravedigital.com/development/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"30% Web Design, 50% Web Development, 20% Custom Software Development",Clutch.co,hello@bravedigital.com,,"Design,Development","Design Agencies,Web Design,Custom Software Development,Flutter,PHP,Web Development,WordPress"
Moweb Technologies Private Limited,https://clutch.co/profile/moweb-technologies-private,4.8,8.0,"Ahmedabad, India",India,https://www.moweb.com/,,< $25 / hr,50 - 249,,,"15% Mobile App Development, 15% Custom Software Development, 15% UX/UI Design+5 services, 15% Web Development, 10% AI Development, 10% DevOps Managed Services, 10% Enterprise App Modernization, 10% IoT Development",Clutch.co,sales@moweb.com,,"Design,Development","Design Agencies,UI/UX Design,App Development,Custom Software Development,Flutter,Python & Django,Web Development,WordPress"
Symmetri Marketing,https://clutch.co/profile/symmetri-marketing-0,4.8,8.0,"Chicago, IL",United States,https://symmetrimarketing.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"35% Web Development, 25% UX/UI Design, 20% Branding+2 services, 10% Product Marketing, 10% Web Design",Clutch.co,sales@symmetrimarketing.com,,"Design,Development","Design Agencies,UI/UX Design,Web Design,PHP,Python & Django,Web Development,WordPress"
CIGen,https://clutch.co/profile/cigen-0,4.8,8.0,"L'viv, Ukraine",Ukraine,https://cigen.io/,,$25 - $49 / hr,50 - 249,,,"15% Mobile App Development, 20% Custom Software Development, 15% Web Development+6 services, 10% AI Development, 10% BI & Big Data Consulting & SI, 10% Cloud Consulting & SI, 10% IT Staff Augmentation, 5% AI Consulting, 5% IoT Development",Clutch.co,contact@cigen.me,,"Development,IT Services",".NET,App Development,Custom Software Development,Web Development,All IT Services,IT Staff Augmentation"
G Web Pro Marketing Inc,https://clutch.co/profile/g-web-pro-marketing,4.8,8.0,,,https://www.gwebpro.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$25 - $49 / hr,50 - 249,,,"10% Web Design, 20% Pay Per Click, 20% Search Engine Optimization+4 services, 15% E-Commerce Development, 15% Web Development, 10% Mobile App Development, 10% Social Media Marketing",Clutch.co,sales@gwebpro.com,,"Design,Development,Marketing","Design Agencies,Web Design,E-Commerce Development,Web Development,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
DB1 Global Software,https://clutch.co/profile/db1-global-software,4.8,8.0,"Maringá, Brazil",Brazil,https://db1global.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,250 - 999,,,"20% Web Development, 40% Custom Software Development, 30% Mobile App Development+1 service, 10% IT Staff Augmentation",Clutch.co,nome@empresa.com,,"Development,IT Services",".NET,Custom Software Development,Flutter,Java,PHP,Python & Django,Web Development,IT Staff Augmentation"
Eureka Software,https://clutch.co/profile/eureka-software,4.8,8.0,"Austin, TX",United States,https://eurekasoft.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"70% Custom Software Development, 10% Mobile App Development, 10% UX/UI Design+1 service, 10% Web Development",Clutch.co,expert@eurekasoft.com,,"Design,Development","Design Agencies,UI/UX Design,.NET,Custom Software Development,Python & Django,Web Development"
Spartans AI ⚡️,https://clutch.co/profile/spartans-ai,4.8,8.0,,,https://www.spartans.tech,,$50 - $99 / hr,10 - 49,,,"33% Custom Software Development, 34% AI Development, 33% AR/VR Development",Clutch.co,contact+Israel@spartans.tech,,Development,"AR/VR,Custom Software Development"
SHIFT ASIA,https://clutch.co/profile/shift-asia,4.8,7.0,"Hồ Chí Minh, Vietnam",Vietnam,http://shiftasia.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,< $25 / hr,250 - 999,,,"20% Web Development, 35% Application Testing, 20% Mobile App Development+2 services, 15% Custom Software Development, 10% IT Staff Augmentation",Clutch.co,ryusukeito.shiftasia@gmail.com.user,,"Development,IT Services","Custom Software Development,Java,PHP,Python & Django,Web Development,WordPress,IT Staff Augmentation"
MAXBURST,https://clutch.co/profile/maxburst,4.8,7.0,"Farmingdale, NY",United States,http://www.maxburst.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"45% Web Design, 40% Web Development, 15% Search Engine Optimization",Clutch.co,hello@maxburst.com,,"Design,Development,Marketing","Design Agencies,Web Design,PHP,Web Development,WordPress,Digital Marketing,Full-Service Digital"
Inovāt,https://clutch.co/profile/inov-t,4.8,7.0,"New York, NY",United States,http://www.inovat.com/?utm_source=clutch&utm_medium=referral,,$150 - $199 / hr,10 - 49,,,"30% Digital Strategy, 20% Marketing Strategy, 10% Account-Based Marketing+6 services, 10% Branding, 10% Web Design, 5% Advertising, 5% Content Marketing, 5% Pay Per Click, 5% Web Development",Clutch.co,hello@inovat.com,,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
OptiWeb Marketing,https://clutch.co/profile/optiweb-marketing,4.8,6.0,"Mont-Royal, Canada",Canada,https://www.optiwebmarketing.ca/,,$100 - $149 / hr,10 - 49,,,"20% Web Design, 20% Web Development, 15% E-Commerce Development+3 services, 15% Mobile App Development, 15% Pay Per Click, 15% Search Engine Optimization",Clutch.co,info@optiwebmarketing.com,,"Design,Development,Marketing","Design Agencies,Web Design,E-Commerce Development,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC"
5Hz,https://clutch.co/profile/5hz,4.8,6.0,"L'viv, Ukraine",Ukraine,https://5hz.io?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-developers,,$25 - $49 / hr,10 - 49,,,"20% Web Development, 20% E-Commerce Development, 15% Blockchain+6 services, 10% Custom Software Development, 10% Enterprise App Modernization, 10% UX/UI Design, 5% CRM Consulting and SI, 5% ERP Consulting and SI, 5% Web Design",Clutch.co,hello@5hz.io,,"Design,Development,IT Services","UI/UX Design,Blockchain,Custom Software Development,E-Commerce Development,PHP,Web Development,All IT Services"
Nova Era Agency,https://clutch.co/profile/nova-era-agency-0,4.8,6.0,"San Francisco, CA",United States,https://novaeraagency.com/contact,,$100 - $149 / hr,10 - 49,,,"20% Web Development, 40% Web Design, 15% UX/UI Design+3 services, 10% AI Development, 10% Mobile App Development, 5% Video Production",Clutch.co,info@novaeraagency.com,,"Design,Development","Design Agencies,UI/UX Design,Web Design,Python & Django,Web Development,WordPress"
Dart Marketing,https://clutch.co/profile/dart-marketing,4.8,6.0,"Karachi, Pakistan",Pakistan,https://dartmarketing.io,,< $25 / hr,10 - 49,,,"20% Video Production, 15% Branding, 15% Performance Marketing+4 services, 15% Social Media Marketing, 15% Web Development, 10% Graphic Design, 10% Search Engine Optimization",Clutch.co,contact@dartmarketing.io,,"Design,Development,Marketing","Design Agencies,Flutter,Java,PHP,Python & Django,Web Development,WordPress,Digital Marketing,Full-Service Digital,Social Media Marketing"
Sentia,https://clutch.co/profile/sentia,4.8,6.0,"Sydney, Australia",Australia,https://www.sentia.com.au,,,10 - 49,,,"25% Mobile App Development, 25% Web Development, 20% Custom Software Development+3 services, 10% Application Management & Support, 10% UX/UI Design, 10% Web Design",Clutch.co,contact@sentia.com.au,,"Design,Development","Design Agencies,UI/UX Design,Web Design,Custom Software Development,Java,Web Development"
BytePitch,https://clutch.co/profile/bytepitch,4.8,6.0,"Porto, Portugal",Portugal,http://www.bytepitch.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=developers,,$50 - $99 / hr,10 - 49,,,"20% Custom Software Development, 70% IT Staff Augmentation, 5% Blockchain+1 service, 5% Cloud Consulting & SI",Clutch.co,hello@bytepitch.com,,"Development,IT Services","Custom Software Development,Java,IT Staff Augmentation"
"Sky Systems, Inc.",https://clutch.co/profile/sky-systems,4.8,6.0,"Raleigh, NC",United States,https://www.myskysys.com/,,$50 - $99 / hr,50 - 249,,,"30% Web Development, 25% Custom Software Development, 25% UX/UI Design+1 service, 20% Mobile App Development",Clutch.co,support@myskysys.com,,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,PHP,Web Development,WordPress"
Espresso Moon,https://clutch.co/profile/espresso-moon,4.8,6.0,"Spring, TX",United States,https://espressomoon.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=developers,,$100 - $149 / hr,10 - 49,,,"30% Custom Software Development, 30% Mobile App Development, 10% AI Development+3 services, 10% Application Management & Support, 10% Enterprise App Modernization, 10% UX/UI Design",Clutch.co,info@espressomoon.com,,"Design,Development","UI/UX Design,.NET,Custom Software Development"
Pocketworks,https://clutch.co/profile/pocketworks,4.8,6.0,"Leeds, England",England,https://pocketworks.co.uk/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"50% Mobile App Development, 30% UX/UI Design, 20% Custom Software Development",Clutch.co,hello@pocketworks.co.uk,,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,Flutter"
CleverLabs,https://clutch.co/profile/cleverlabs,4.8,6.0,"Warszawa, Poland",Poland,https://cleverlabs.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,10 - 49,,,"15% IT Staff Augmentation, 20% API Development, 20% Web Development+3 services, 15% Blockchain, 15% Custom Software Development, 15% Generative AI",Clutch.co,contact@cleverlabs.io,,"Development,IT Services",".NET,Blockchain,IT Staff Augmentation"
"Reboot, Inc.",https://clutch.co/profile/reboot-0,4.8,6.0,"Fishers, IN",United States,https://www.rebootinc.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory?utm_source=clutch.co&utm_medium=referral&utm_campaign=it-services,,$150 - $199 / hr,10 - 49,,,"17.6/20 Reviews, 7.5/10 Clients & Experience, 6/10 Market Presence, 100% IT Consulting",Clutch.co,info@rebootinc.com,,IT Services,"All IT Services,Cybersecurity,Managed IT (MSP)"
BBD,https://clutch.co/profile/bbd-0,4.8,6.0,"Johannesburg, South Africa",South Africa,https://bbdsoftware.com/,,$50 - $99 / hr,"1,000 - 9,999",,,"40% Custom Software Development, 20% Cloud Consulting & SI, 10% Application Management & Support+3 services, 10% DevOps Managed Services, 10% IT Strategy Consulting, 10% UX/UI Design",Clutch.co,info@bbdsoftware.com,,"Design,Development,IT Services","Design Agencies,UI/UX Design,Custom Software Development,All IT Services"
SAGE Marketing - Israel,https://clutch.co/profile/sage-marketing-israel,4.8,6.0,"Tel Aviv-Yafo, Israel",Israel,https://www.sagemarketing.io/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"10% Content Marketing, 30% Marketing Strategy, 10% Branding+5 services, 10% CRM Consulting and SI, 10% Digital Strategy, 10% Event Management, 10% Search Engine Optimization, 10% Social Media Marketing",Clutch.co,info@sagemarketing.io,,"IT Services,Marketing","All IT Services,Content Marketing,Digital Marketing,Social Media Marketing"
Evangelist Apps,https://clutch.co/profile/evangelist-apps,4.8,6.0,"Fleet, England",England,https://evangelistsoftware.com/,,$25 - $49 / hr,10 - 49,,,"25% Custom Software Development, 30% Mobile App Development, 20% AI Development+3 services, 15% IT Staff Augmentation, 5% Enterprise App Modernization, 5% UX/UI Design",Clutch.co,sales@evangelistsoftware.com,,"Development,IT Services","Custom Software Development,IT Staff Augmentation"
Double Up Digital,https://clutch.co/profile/double-digital,4.8,6.0,"Atlanta, GA",United States,https://doubleup.digital/?utm_source=clutch.co&utm_medium=referral,,$100 - $149 / hr,2 - 9,,,"65% Web Design, 25% Search Engine Optimization, 10% Low/No Code Development",Clutch.co,hello@doubleupdigital.com,,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
SocialLynx,https://clutch.co/profile/sociallynx,4.8,6.0,"Denver, CO",United States,https://thesociallynx.com/,,$150 - $199 / hr,10 - 49,,,"30% Pay Per Click, 70% Affiliate Marketing",Clutch.co,brayton@thesociallynx.com,,Marketing,"Digital Marketing,PPC"
BITLOGIC,https://clutch.co/profile/bitlogic,4.8,5.0,"Córdoba, Argentina",Argentina,http://bitlogic.io?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"40% Custom Software Development, 20% Cloud Consulting & SI, 20% Generative AI+2 services, 10% IT Staff Augmentation, 10% Web Design",Clutch.co,info@bitlogic.io,,"Design,Development,IT Services","Design Agencies,Web Design,Custom Software Development,Flutter,Java,All IT Services,IT Staff Augmentation"
Destm Technologies,https://clutch.co/profile/destm-technologies,4.8,5.0,"Sahibzada Ajit Singh Nagar, India",India,https://www.destm.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"20% Web Development, 20% E-Commerce Development, 10% AI Development+7 services, 10% Application Testing, 10% Custom Software Development, 10% Microservices Architecture Services, 5% Blockchain, 5% DevOps Managed Services, 5% Mobile App Development, 5% Web Design",Clutch.co,hello@destm.com,,Development,"Custom Software Development,E-Commerce Development,PHP,Python & Django,Web Development,WordPress"
Perimattic,https://clutch.co/profile/perimattic,4.8,5.0,"San Francisco, CA",United States,http://www.perimattic.com,,$25 - $49 / hr,50 - 249,,,"15% Custom Software Development, 20% AI Development, 15% AI Consulting+4 services, 15% BI & Big Data Consulting & SI, 15% Cloud Consulting & SI, 10% IT Strategy Consulting, 10% Web Development",Clutch.co,sales@perimattic.com,,"Development,IT Services","Custom Software Development,PHP,Python & Django,WordPress,All IT Services"
Edify Software Consulting,https://clutch.co/profile/edify-software-consulting,4.8,5.0,"Alajuela, Costa Rica",Costa Rica,https://www.edifysoftwareconsulting.com/,,$50 - $99 / hr,50 - 249,,,"25% Custom Software Development, 15% IT Staff Augmentation, 10% Application Testing+10 services, 5% AI Development, 5% API Development, 5% Application Management & Support, 5% DevOps Managed Services, 5% Enterprise App Modernization, 5% Generative AI, 5% Microservices Architecture Services, 5% Mobile App Development, 5% Other Application Development, 5% Web Development",Clutch.co,info@edify.cr,,"Development,IT Services","Custom Software Development,Java,IT Staff Augmentation"
VTS Software,https://clutch.co/profile/vts-software,4.8,5.0,"Manchester, England",England,https://www.vtssoftware.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"10% Web Development, 40% Custom Software Development, 20% ERP Consulting and SI+3 services, 10% BI & Big Data Consulting & SI, 10% Enterprise App Modernization, 10% Mobile App Development",Clutch.co,enquiries@vtssoftware.com,,"Development,IT Services",".NET,Custom Software Development,Java,Web Development,All IT Services"
AXON ACTIVE,https://clutch.co/profile/axon-active,4.8,5.0,"Ho Chi Minh City, Vietnam",Vietnam,https://www.axonactive.com/,,,250 - 999,,,"10% Web Development, 40% IT Staff Augmentation, 10% Application Testing+4 services, 10% Custom Software Development, 10% DevOps Managed Services, 10% Low/No Code Development, 10% Mobile App Development",Clutch.co,info@axonactive.com,,"Development,IT Services","Custom Software Development,Java,Web Development,IT Staff Augmentation"
EDGY Digital,https://clutch.co/profile/edgy-digital,4.8,5.0,"Prague, Czech Republic",Czech Republic,https://edgy.digital/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"50% Mobile App Development, 30% Web Development, 10% Custom Software Development+1 service, 10% UX/UI Design",Clutch.co,info@edgy.digital,,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,PHP,Web Development"
AMG DESIGN,https://clutch.co/profile/amg-design,4.8,5.0,"Auckland, New Zealand",New Zealand,https://www.website-designers.co.nz/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"35% Web Design, 20% Digital Strategy, 20% Graphic Design+2 services, 20% Search Engine Optimization, 5% Print Design",Clutch.co,amg@amgdesign.nz,,"Design,Marketing","Web Design,Digital Marketing,Full-Service Digital"
LDW Support,https://clutch.co/profile/ldw-support,4.8,4.0,"London, England",England,https://ldw.support/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"40% Web Development, 20% Application Management & Support, 20% Mobile App Development+1 service, 20% Web Design",Clutch.co,support@ldw.support,,"Design,Development","Design Agencies,Web Design,App Development,PHP,Web Development,WordPress"
